Source,Target
W2108669355,W159341630
W2108669355,W1608165026
W2108669355,W1779488347
W2108669355,W1788114451
W2108669355,W1808632593
W2108669355,W1874450194
W2108669355,W1916436367
W2108669355,W1928848436
W2108669355,W1948368313
W2108669355,W1971042867
W2108669355,W1971468242
W2108669355,W1972307989
W2108669355,W1976230995
W2108669355,W1978304006
W2108669355,W1978905053
W2108669355,W1986328780
W2108669355,W1989376998
W2108669355,W1992467922
W2108669355,W2003451584
W2108669355,W2004154726
W2108669355,W2008342119
W2108669355,W2011235351
W2108669355,W2015669713
W2108669355,W2018444584
W2108669355,W2021574739
W2108669355,W2022113252
W2108669355,W2022300194
W2108669355,W2024730512
W2108669355,W2029006650
W2108669355,W2029888308
W2108669355,W2037289414
W2108669355,W2041496655
W2108669355,W2042992073
W2108669355,W2046850476
W2108669355,W2050158673
W2108669355,W2050875753
W2108669355,W2060036115
W2108669355,W2067265732
W2108669355,W2067755451
W2108669355,W2071205997
W2108669355,W2072141048
W2108669355,W2075135730
W2108669355,W2076301889
W2108669355,W2088364526
W2108669355,W2092051982
W2108669355,W2093720022
W2108669355,W2094462282
W2108669355,W2095248753
W2108669355,W2096369979
W2108669355,W2100461200
W2108669355,W2101437810
W2108669355,W2104848502
W2108669355,W2105595651
W2108669355,W2106194774
W2108669355,W2106748147
W2108669355,W2107031757
W2108669355,W2109140866
W2108669355,W2112276210
W2108669355,W2113123115
W2108669355,W2115267923
W2108669355,W2116074915
W2108669355,W2125260449
W2108669355,W2127124305
W2108669355,W2128533240
W2108669355,W2130147724
W2108669355,W2130449274
W2108669355,W2131052630
W2108669355,W2131554000
W2108669355,W2137600363
W2108669355,W2142620017
W2108669355,W2142876591
W2108669355,W2144952390
W2108669355,W2145789604
W2108669355,W2146469560
W2108669355,W2149972931
W2108669355,W2151130840
W2108669355,W2152842209
W2108669355,W2157714820
W2108669355,W2157826678
W2108669355,W2159447896
W2108669355,W2160064159
W2108669355,W2160294605
W2108669355,W2160457864
W2108669355,W2160946423
W2108669355,W2162497204
W2108669355,W2165529265
W2108669355,W2178958342
W2108669355,W2184225391
W2108669355,W2190229316
W2108669355,W2194939917
W2108669355,W2230778913
W2108669355,W2236853351
W2108669355,W2281869943
W2108669355,W2285965080
W2108669355,W2327775516
W2108669355,W2341903133
W2108669355,W2343748311
W2108669355,W2404689151
W2108669355,W2418050542
W2108669355,W2476611047
W2108669355,W4205687208
W2108707239,W1523919607
W2108707239,W1563098518
W2108707239,W1598330538
W2108707239,W1916953123
W2108707239,W1969170437
W2108707239,W1974704788
W2108707239,W1980007447
W2108707239,W1997238737
W2108707239,W2004965630
W2108707239,W2005891357
W2108707239,W2007385541
W2108707239,W2008445652
W2108707239,W2009909170
W2108707239,W2015997295
W2108707239,W2031351879
W2108707239,W2032201788
W2108707239,W2047830282
W2108707239,W2051831637
W2108707239,W2072183465
W2108707239,W2072805235
W2108707239,W2083818104
W2108707239,W2085892632
W2108707239,W2092214585
W2108707239,W2098351147
W2108707239,W210042228
W2108707239,W2105233502
W2108707239,W2107750607
W2108707239,W2109476107
W2108707239,W2112852979
W2108707239,W2114420198
W2108707239,W2116516133
W2108707239,W2120543082
W2108707239,W2122766247
W2108707239,W2123430619
W2108707239,W2125890869
W2108707239,W2127177633
W2108707239,W2127441419
W2108707239,W2132185816
W2108707239,W2139731590
W2108707239,W2140044661
W2108707239,W2143974944
W2108707239,W2151746519
W2108707239,W2155595796
W2108707239,W2160563889
W2108707239,W2161237484
W2108707239,W2161797938
W2108707239,W2167967795
W2108707239,W2171638111
W2108707239,W2266233401
W2108707239,W2275034903
W2108707239,W2292714322
W2108707239,W2326358783
W2108707239,W2341769308
W2108707239,W2412893314
W2108707239,W2424514403
W2108707239,W2900292878
W2108707239,W3136973667
W2108707239,W4238157896
W2108707239,W4240807866
W2108707239,W4250755698
W2108707239,W4292679678
W2108707239,W4296747967
W2108899129,W139921203
W2108899129,W1535530744
W2108899129,W1543809237
W2108899129,W1544359545
W2108899129,W1847168837
W2108899129,W1967974729
W2108899129,W1970239115
W2108899129,W1974073022
W2108899129,W1977926805
W2108899129,W1989420684
W2108899129,W1993384839
W2108899129,W2006646315
W2108899129,W2013377240
W2108899129,W2015608522
W2108899129,W2020750540
W2108899129,W2024442646
W2108899129,W2034521939
W2108899129,W2052140484
W2108899129,W2057329137
W2108899129,W205847840
W2108899129,W2061588647
W2108899129,W2061718238
W2108899129,W2063562529
W2108899129,W2066718423
W2108899129,W2071769377
W2108899129,W2072414567
W2108899129,W2074632900
W2108899129,W2079089334
W2108899129,W2090925529
W2108899129,W2102228450
W2108899129,W2106164617
W2108899129,W2109907394
W2108899129,W2112778345
W2108899129,W2121647405
W2108899129,W2123505753
W2108899129,W2127177676
W2108899129,W2155759092
W2108899129,W2163174780
W2108899129,W2270861330
W2108899129,W2472824776
W2108899129,W4253100951
W2108899129,W590810046
W2109070479,W1898539527
W2109070479,W1965223995
W2109070479,W1999557556
W2109070479,W2002886041
W2109070479,W2004919451
W2109070479,W2030541617
W2109070479,W2031866323
W2109070479,W2032632179
W2109070479,W2033443151
W2109070479,W2035976729
W2109070479,W2044109196
W2109070479,W2053082706
W2109070479,W2069406352
W2109070479,W2072707420
W2109070479,W2082257715
W2109070479,W2098821270
W2109070479,W2111403236
W2109070479,W2114282899
W2109070479,W2119521433
W2109070479,W2132130138
W2109070479,W2289628494
W2109070479,W232321122
W2109070479,W2764175818
W2109070479,W2995992669
W2109070479,W3041596487
W2109070479,W3120977868
W2109070479,W560275666
W2109218006,W106496631
W2109218006,W1579638739
W2109218006,W1753488726
W2109218006,W184869084
W2109218006,W1932452987
W2109218006,W1977965465
W2109218006,W1995528017
W2109218006,W1997645774
W2109218006,W2002886123
W2109218006,W2028247835
W2109218006,W2043688728
W2109218006,W2071139598
W2109218006,W2080572520
W2109218006,W2089001613
W2109218006,W2089242337
W2109218006,W2114808153
W2109218006,W2119631341
W2109218006,W2121647405
W2109218006,W2128250151
W2109218006,W2128586453
W2109218006,W2130147724
W2109218006,W2131422663
W2109218006,W2145860775
W2109218006,W2148927972
W2109218006,W2155005770
W2109218006,W2159646503
W2109218006,W2161184510
W2109218006,W2164944710
W2109218006,W2168126999
W2109218006,W2199589300
W2109218006,W3041450343
W2109218006,W4256394637
W2109259159,W1559393815
W2109259159,W1944951672
W2109259159,W1964970459
W2109259159,W1965424965
W2109259159,W1965479424
W2109259159,W1965578377
W2109259159,W1977965465
W2109259159,W1978182484
W2109259159,W1980779046
W2109259159,W1981182460
W2109259159,W1982263013
W2109259159,W1984700996
W2109259159,W1994930156
W2109259159,W2001757193
W2109259159,W2013631737
W2109259159,W2015723900
W2109259159,W2016334088
W2109259159,W2018574896
W2109259159,W2026897089
W2109259159,W2039049148
W2109259159,W2064638777
W2109259159,W2071669616
W2109259159,W2073406198
W2109259159,W2080758254
W2109259159,W2095355665
W2109259159,W2105347715
W2109259159,W2117048207
W2109259159,W2124639446
W2109259159,W2133140997
W2109259159,W2136779719
W2109259159,W2137820799
W2109259159,W2146462998
W2109259159,W2148945579
W2109259159,W590282163
W2109476107,W1563098518
W2109476107,W1598330538
W2109476107,W1994135183
W2109476107,W2005891357
W2109476107,W2018834272
W2109476107,W2043434501
W2109476107,W2049329319
W2109476107,W2053493840
W2109476107,W2077252476
W2109476107,W2081666152
W2109476107,W2083016855
W2109476107,W2094327006
W2109476107,W2096657471
W2109476107,W2104872013
W2109476107,W2114420198
W2109476107,W2118959203
W2109476107,W2121647405
W2109476107,W2125890869
W2109476107,W2127177633
W2109476107,W2134009614
W2109476107,W2135335401
W2109476107,W2141561874
W2109476107,W2151366317
W2109476107,W2158177387
W2109476107,W2316138036
W2109476107,W2322424896
W2109476107,W2912804369
W2109476107,W4232586973
W2109476107,W4236235540
W2109579854,W104728597
W2109579854,W1479732102
W2109579854,W1986987106
W2109579854,W1998545016
W2109579854,W1999046488
W2109579854,W2003726161
W2109579854,W2004174276
W2109579854,W2016095873
W2109579854,W2018232662
W2109579854,W2021447997
W2109579854,W2043449216
W2109579854,W2044446321
W2109579854,W2050906928
W2109579854,W2052425527
W2109579854,W2060648745
W2109579854,W2066439115
W2109579854,W2091082027
W2109579854,W2106332413
W2109579854,W2122458271
W2109579854,W2126175586
W2109579854,W2133854690
W2109579854,W2142631388
W2109579854,W2144307745
W2109579854,W2162304282
W2109579854,W2169774384
W2109579854,W2171962742
W2109579854,W2187711905
W2109579854,W2275298166
W2109579854,W2297116947
W2109579854,W2331738450
W2109579854,W2406699409
W2109579854,W2413489748
W2109579854,W4290418573
W2109579854,W52979167
W2109579854,W843966157
W2109645902,W1968876105
W2109645902,W1972496908
W2109645902,W1997861712
W2109645902,W2014417175
W2109645902,W2017301540
W2109645902,W2046708991
W2109645902,W2057722009
W2109645902,W2109070479
W2109645902,W2143939664
W2109645902,W2213233360
W2110065044,W1976018371
W2110065044,W1977833499
W2110065044,W1997917263
W2110065044,W2003972391
W2110065044,W2036714085
W2110065044,W2054264388
W2110065044,W2063093012
W2110065044,W2099107563
W2110065044,W2103163020
W2110065044,W2107115446
W2110065044,W2115012618
W2110065044,W2121044470
W2110065044,W2123830992
W2110065044,W2148483969
W2110065044,W4205210034
W2110118200,W1507712797
W2110118200,W1966859381
W2110118200,W1968106150
W2110118200,W1987631953
W2110118200,W2002961245
W2110118200,W2011677868
W2110118200,W2018444584
W2110118200,W2029888308
W2110118200,W2034976286
W2110118200,W2040178044
W2110118200,W2049223406
W2110118200,W2056299745
W2110118200,W2060969870
W2110118200,W2076787343
W2110118200,W2088945744
W2110118200,W2094690657
W2110118200,W2121385883
W2110118200,W2129085174
W2110118200,W2146469560
W2110118200,W2168875236
W2110118200,W2765794012
W2110118200,W2798291500
W2110153048,W1484809412
W2110153048,W1587405368
W2110153048,W1706319856
W2110153048,W1964118336
W2110153048,W1971646003
W2110153048,W1973617902
W2110153048,W1981815942
W2110153048,W1989579169
W2110153048,W1995192286
W2110153048,W1995804323
W2110153048,W2006428502
W2110153048,W2015712304
W2110153048,W2021989562
W2110153048,W2024068956
W2110153048,W2027500286
W2110153048,W2032681694
W2110153048,W2036426552
W2110153048,W2044238506
W2110153048,W2052210110
W2110153048,W2060307915
W2110153048,W2063170512
W2110153048,W2065319485
W2110153048,W2070213512
W2110153048,W2077704716
W2110153048,W2089745666
W2110153048,W2094852831
W2110153048,W2116463800
W2110153048,W2117838539
W2110153048,W2126081166
W2110153048,W2126390614
W2110153048,W2128065872
W2110153048,W2128478419
W2110153048,W2129908972
W2110153048,W2130794913
W2110153048,W2136106011
W2110153048,W2145085065
W2110153048,W2152000305
W2110153048,W2229911183
W2110153048,W2244455943
W2110153048,W2253834232
W2110153048,W2260794900
W2110153048,W2272057065
W2110153048,W2280822385
W2110153048,W2409002738
W2110153048,W2414889006
W2110153048,W2430735674
W2110153048,W2737153679
W2110153048,W39842680
W2110153048,W4285719527
W2110707960,W169270739
W2110707960,W1981656400
W2110707960,W1996124898
W2110707960,W1997209447
W2110707960,W2006603430
W2110707960,W2022687087
W2110707960,W2042105519
W2110707960,W2052257432
W2110707960,W2054107585
W2110707960,W2063617169
W2110707960,W2096805176
W2110707960,W2099561977
W2110707960,W2105794428
W2110707960,W2114622622
W2110707960,W2123024400
W2110707960,W2127235324
W2110707960,W2130816522
W2110707960,W2141024349
W2110707960,W2150669840
W2110707960,W2152978760
W2110707960,W2159295271
W2110707960,W2163208146
W2110707960,W2170547963
W2110707960,W2966090600
W2110707960,W4229954146
W2111136712,W1520381241
W2111136712,W1559393815
W2111136712,W1598330538
W2111136712,W1847168837
W2111136712,W195545841
W2111136712,W1972076182
W2111136712,W1974208695
W2111136712,W1977626945
W2111136712,W1981182460
W2111136712,W1997780328
W2111136712,W2000278599
W2111136712,W2012863027
W2111136712,W2018482549
W2111136712,W2021867619
W2111136712,W2027311324
W2111136712,W2036970661
W2111136712,W2042732657
W2111136712,W2044951073
W2111136712,W2059652884
W2111136712,W2060972274
W2111136712,W2064385932
W2111136712,W2087372382
W2111136712,W2087909922
W2111136712,W2091239445
W2111136712,W2105283043
W2111136712,W2107870960
W2111136712,W2109070479
W2111136712,W2114808153
W2111136712,W2125114968
W2111136712,W2130147724
W2111136712,W2132435085
W2111136712,W2144374766
W2111136712,W2153175434
W2111136712,W2297058632
W2111136712,W4285719527
W2111136712,W4317926770
W2111136712,W87099887
W2111513387,W1499043868
W2111513387,W1554668011
W2111513387,W1578804663
W2111513387,W1974181337
W2111513387,W1975502436
W2111513387,W2001142575
W2111513387,W2001275715
W2111513387,W2007062612
W2111513387,W2013098353
W2111513387,W2021963825
W2111513387,W2056081184
W2111513387,W2066016184
W2111513387,W2089770764
W2111513387,W2090399446
W2111513387,W2098982334
W2111513387,W2100358211
W2111513387,W2103907386
W2111513387,W2113267518
W2111513387,W2115949158
W2111513387,W2126142387
W2111513387,W2129717800
W2111513387,W2133033884
W2111513387,W2147734093
W2111513387,W2163266267
W2111513387,W2163727435
W2111513387,W2791321831
W2111513387,W4285719527
W2111513387,W586885678
W2111803617,W1985352252
W2111803617,W2044171835
W2111803617,W2048878685
W2111803617,W2056920780
W2111803617,W2057682506
W2111803617,W2081688347
W2111803617,W2083956707
W2111803617,W2086956630
W2111803617,W2112165124
W2111803617,W2168683547
W2111803617,W2346777457
W2111803617,W2397675924
W2111803617,W3198781155
W2111960226,W1482575233
W2111960226,W1483831380
W2111960226,W1497431575
W2111960226,W1764503756
W2111960226,W1848976532
W2111960226,W1902027874
W2111960226,W1934905346
W2111960226,W1967992225
W2111960226,W1969219777
W2111960226,W1973698089
W2111960226,W1986255829
W2111960226,W1992671102
W2111960226,W1995192286
W2111960226,W2004786860
W2111960226,W2005510361
W2111960226,W2020172310
W2111960226,W2021746209
W2111960226,W2025524562
W2111960226,W2034134392
W2111960226,W2042224887
W2111960226,W2044446321
W2111960226,W2049036800
W2111960226,W2053589959
W2111960226,W2064257383
W2111960226,W2064693602
W2111960226,W2065014794
W2111960226,W2066890678
W2111960226,W2071382673
W2111960226,W2072738986
W2111960226,W2078642193
W2111960226,W2085803587
W2111960226,W2085892632
W2111960226,W2086498929
W2111960226,W2087156207
W2111960226,W2089745666
W2111960226,W2090190159
W2111960226,W2094170267
W2111960226,W2094697451
W2111960226,W2096605904
W2111960226,W2106518363
W2111960226,W2108315391
W2111960226,W2112349308
W2111960226,W2119432914
W2111960226,W2126176249
W2111960226,W2126461357
W2111960226,W2128326162
W2111960226,W2128748652
W2111960226,W2129945286
W2111960226,W2130794913
W2111960226,W2140687148
W2111960226,W2144527755
W2111960226,W2144741745
W2111960226,W2145930034
W2111960226,W2146504676
W2111960226,W2147804103
W2111960226,W2147929887
W2111960226,W2150930153
W2111960226,W2152578300
W2111960226,W2154727104
W2111960226,W2155180319
W2111960226,W2160294605
W2111960226,W2163415904
W2111960226,W2171127876
W2111960226,W2172255305
W2111960226,W2205468486
W2111960226,W2317215606
W2111960226,W2498756368
W2111960226,W2615664088
W2112276210,W1494949
W2112276210,W1603736249
W2112276210,W1876456565
W2112276210,W1897554167
W2112276210,W2016102421
W2112276210,W2021574739
W2112276210,W2029030701
W2112276210,W2065942939
W2112276210,W2130147724
W2112276210,W2159447896
W2112276210,W2163668399
W2112276210,W2167010174
W2112276210,W2289628494
W2112276210,W2316463358
W2112276210,W2605543710
W2112276210,W2782519047
W2112276210,W28561002
W2112295121,W1982117112
W2112295121,W1992589116
W2112295121,W2006576386
W2112295121,W2011702367
W2112295121,W2017417990
W2112295121,W2034579881
W2112295121,W2062513361
W2112295121,W2071669616
W2112295121,W2122365325
W2112295121,W2128373911
W2112295121,W2146462998
W2112349308,W103587698
W2112349308,W136388122
W2112349308,W1559505189
W2112349308,W1565928583
W2112349308,W1581736410
W2112349308,W1608165026
W2112349308,W1669977448
W2112349308,W1724705168
W2112349308,W182048401
W2112349308,W1847943785
W2112349308,W1902027874
W2112349308,W1928848436
W2112349308,W1964463769
W2112349308,W1965846154
W2112349308,W1969042787
W2112349308,W1975064456
W2112349308,W1976230995
W2112349308,W1983217982
W2112349308,W1994636291
W2112349308,W1996952961
W2112349308,W1997097100
W2112349308,W2001067471
W2112349308,W2004786860
W2112349308,W2019491304
W2112349308,W2025524562
W2112349308,W2029006650
W2112349308,W2029428797
W2112349308,W2038226953
W2112349308,W2039548554
W2112349308,W2040495451
W2112349308,W2046323934
W2112349308,W2049904216
W2112349308,W2050569387
W2112349308,W2064693602
W2112349308,W2067042946
W2112349308,W2069372512
W2112349308,W2070213512
W2112349308,W2071382673
W2112349308,W2074385457
W2112349308,W2076879580
W2112349308,W2084710599
W2112349308,W2085758546
W2112349308,W2085803587
W2112349308,W2090190159
W2112349308,W2091086093
W2112349308,W2092054234
W2112349308,W2092529421
W2112349308,W2096900406
W2112349308,W2098591583
W2112349308,W2106518363
W2112349308,W2108315391
W2112349308,W2108384452
W2112349308,W2120024686
W2112349308,W2120768649
W2112349308,W2121094055
W2112349308,W2123335839
W2112349308,W2128495200
W2112349308,W2128752569
W2112349308,W2129224530
W2112349308,W2129529543
W2112349308,W2140687148
W2112349308,W2144207952
W2112349308,W2152203502
W2112349308,W2158418756
W2112349308,W2158931237
W2112349308,W2161427949
W2112349308,W2162866558
W2112349308,W2171465507
W2112349308,W2171829106
W2112349308,W2177963291
W2112349308,W2252357040
W2112349308,W2395613403
W2112349308,W2478562489
W2112349308,W2605338804
W2112349308,W2615664088
W2112349308,W2913218176
W2112349308,W2995992669
W2112349308,W3087494794
W2112349308,W3120977868
W2112349308,W365407947
W2112349308,W4301511097
W2113271768,W1525183394
W2113271768,W1565975935
W2113271768,W1921084559
W2113271768,W1965328698
W2113271768,W1972496908
W2113271768,W1986383432
W2113271768,W1997253713
W2113271768,W2006479712
W2113271768,W2009664761
W2113271768,W2013529128
W2113271768,W2021889536
W2113271768,W2022499518
W2113271768,W2032284120
W2113271768,W2037656739
W2113271768,W2043688728
W2113271768,W2045271086
W2113271768,W2049288986
W2113271768,W205370585
W2113271768,W2064303189
W2113271768,W2076505399
W2113271768,W2078191712
W2113271768,W2089052124
W2113271768,W2090861009
W2113271768,W2106082250
W2113271768,W2109070479
W2113271768,W2114420198
W2113271768,W2119860127
W2113271768,W2121647405
W2113271768,W2150342404
W2113271768,W2160817801
W2113271768,W2189027786
W2113271768,W2316138036
W2113271768,W2548593690
W2113271768,W3175417087
W2113271768,W590282163
W2113429152,W1562811233
W2113429152,W1964074524
W2113429152,W1967820379
W2113429152,W1968666462
W2113429152,W1972174150
W2113429152,W1973824479
W2113429152,W1979583539
W2113429152,W2011427590
W2113429152,W2034167952
W2113429152,W2037557484
W2113429152,W2048449977
W2113429152,W2051130243
W2113429152,W2059704392
W2113429152,W2063686445
W2113429152,W2069523442
W2113429152,W2069863414
W2113429152,W2084049265
W2113429152,W2087228724
W2113429152,W2096627321
W2113429152,W2108096958
W2113429152,W2485174060
W2113429152,W3021510377
W2113429152,W3125477593
W2113429152,W4234772907
W2113429152,W4237081404
W2113429152,W4298391278
W2113429152,W585967549
W2113828118,W1449980456
W2113828118,W1505548944
W2113828118,W1934335301
W2113828118,W1937144007
W2113828118,W1954922055
W2113828118,W1967887570
W2113828118,W1979817728
W2113828118,W1981561511
W2113828118,W1991359202
W2113828118,W1993106585
W2113828118,W2002775738
W2113828118,W2006618409
W2113828118,W2013021104
W2113828118,W2019295456
W2113828118,W2023723978
W2113828118,W2028101927
W2113828118,W2030323912
W2113828118,W2033325476
W2113828118,W2035562497
W2113828118,W2041123679
W2113828118,W2042546195
W2113828118,W2045857628
W2113828118,W2057795597
W2113828118,W2058844710
W2113828118,W2074678773
W2113828118,W2082027617
W2113828118,W2083591588
W2113828118,W2091327405
W2113828118,W2125732638
W2113828118,W2136022845
W2113828118,W2145716203
W2113828118,W3127623214
W2113828118,W616650091
W2114022278,W105070736
W2114022278,W133512341
W2114022278,W1770375643
W2114022278,W1966618111
W2114022278,W1969341878
W2114022278,W1984221973
W2114022278,W2015070608
W2114022278,W2034043546
W2114022278,W2038045371
W2114022278,W2041850362
W2114022278,W2068693628
W2114022278,W2078749671
W2114022278,W2081966010
W2114022278,W2083157188
W2114022278,W2084388513
W2114022278,W2086275151
W2114022278,W2088028822
W2114022278,W2089237335
W2114022278,W2092670834
W2114022278,W2095807272
W2114022278,W2129240684
W2114022278,W2132894148
W2114022278,W2140374231
W2114022278,W2144801000
W2114022278,W2146221779
W2114022278,W2148927972
W2114022278,W2153761521
W2114022278,W2161230098
W2114022278,W2286927860
W2114022278,W2475943343
W2114022278,W2740768656
W2114022278,W2916385114
W2114022278,W4205576476
W2114022278,W4249210089
W2114022278,W4285719527
W2114121779,W10376219
W2114121779,W147491298
W2114121779,W1483299686
W2114121779,W1517729176
W2114121779,W1525857256
W2114121779,W1549386224
W2114121779,W1565985766
W2114121779,W1586227619
W2114121779,W1608101987
W2114121779,W1732769858
W2114121779,W182234773
W2114121779,W1890481640
W2114121779,W1944951672
W2114121779,W1964069773
W2114121779,W1964173271
W2114121779,W1964285689
W2114121779,W1964970459
W2114121779,W1968043607
W2114121779,W1968294806
W2114121779,W1969511443
W2114121779,W1969647642
W2114121779,W1970352450
W2114121779,W1970804227
W2114121779,W1972624473
W2114121779,W1972770891
W2114121779,W1973380907
W2114121779,W1973818355
W2114121779,W1974666882
W2114121779,W1976180088
W2114121779,W1978182484
W2114121779,W1980101398
W2114121779,W1980109334
W2114121779,W1980744024
W2114121779,W1981318753
W2114121779,W1982963143
W2114121779,W1983027864
W2114121779,W1983301549
W2114121779,W1983555436
W2114121779,W1983975563
W2114121779,W1984397588
W2114121779,W1985796150
W2114121779,W1986271191
W2114121779,W1986802653
W2114121779,W1987296736
W2114121779,W1987762979
W2114121779,W1987822496
W2114121779,W1989038133
W2114121779,W1989289149
W2114121779,W1994322359
W2114121779,W1995409582
W2114121779,W1995757861
W2114121779,W1995795964
W2114121779,W1995958143
W2114121779,W1997421139
W2114121779,W1997714589
W2114121779,W1999294121
W2114121779,W2000726548
W2114121779,W2001757193
W2114121779,W2003556750
W2114121779,W2004162992
W2114121779,W2005377376
W2114121779,W2009349720
W2114121779,W2009863748
W2114121779,W2010382959
W2114121779,W2011045259
W2114121779,W2011235351
W2114121779,W2011239886
W2114121779,W2011702367
W2114121779,W2012748397
W2114121779,W2012794605
W2114121779,W2014346190
W2114121779,W2016102421
W2114121779,W2016532427
W2114121779,W2016923041
W2114121779,W2017083047
W2114121779,W2019828652
W2114121779,W2020870533
W2114121779,W2021197369
W2114121779,W2022499771
W2114121779,W2023058151
W2114121779,W2023203889
W2114121779,W2024730512
W2114121779,W2027507361
W2114121779,W2028222666
W2114121779,W2029357307
W2114121779,W2029880081
W2114121779,W2030190701
W2114121779,W2031365860
W2114121779,W2032456891
W2114121779,W2033136579
W2114121779,W2035519285
W2114121779,W2035929701
W2114121779,W2036710140
W2114121779,W2036970661
W2114121779,W2038418746
W2114121779,W2039266018
W2114121779,W2039288896
W2114121779,W2040938295
W2114121779,W2041838348
W2114121779,W2042378836
W2114121779,W2042648689
W2114121779,W2042743310
W2114121779,W2042803605
W2114121779,W2044384158
W2114121779,W2044672157
W2114121779,W2045271086
W2114121779,W2045574640
W2114121779,W2046431391
W2114121779,W2048958270
W2114121779,W2049244655
W2114121779,W2054451473
W2114121779,W2054651237
W2114121779,W2054734788
W2114121779,W2055962836
W2114121779,W2056712989
W2114121779,W2057679115
W2114121779,W2057688261
W2114121779,W2058497307
W2114121779,W2058695193
W2114121779,W2058714309
W2114121779,W2060212898
W2114121779,W2062902497
W2114121779,W2064377411
W2114121779,W2064787665
W2114121779,W2064946893
W2114121779,W2065942939
W2114121779,W2067036491
W2114121779,W2067371760
W2114121779,W2068804769
W2114121779,W2069736480
W2114121779,W2075674413
W2114121779,W2075883693
W2114121779,W2076795751
W2114121779,W2077170084
W2114121779,W2077312744
W2114121779,W2078824647
W2114121779,W2080667756
W2114121779,W2082551964
W2114121779,W2084808335
W2114121779,W2085547792
W2114121779,W2085952174
W2114121779,W2086110997
W2114121779,W2086435643
W2114121779,W2086689324
W2114121779,W2087107538
W2114121779,W2088581336
W2114121779,W2089553499
W2114121779,W2089745666
W2114121779,W2090353025
W2114121779,W2094733372
W2114121779,W2097105623
W2114121779,W2098746383
W2114121779,W2099497548
W2114121779,W2101614124
W2114121779,W2102383017
W2114121779,W2102568183
W2114121779,W2103111055
W2114121779,W2103252230
W2114121779,W2104615029
W2114121779,W2104833127
W2114121779,W2106482359
W2114121779,W2107083404
W2114121779,W2107341410
W2114121779,W2109025609
W2114121779,W2109070479
W2114121779,W2110852312
W2114121779,W2114533977
W2114121779,W2114617261
W2114121779,W2115244886
W2114121779,W2115267923
W2114121779,W2116145425
W2114121779,W2116371607
W2114121779,W2116726255
W2114121779,W2116767680
W2114121779,W2117448666
W2114121779,W2118234473
W2114121779,W2122048431
W2114121779,W2124428761
W2114121779,W2124800589
W2114121779,W2125575549
W2114121779,W2125709825
W2114121779,W2125848295
W2114121779,W2125850518
W2114121779,W2126105264
W2114121779,W2126736173
W2114121779,W2127219062
W2114121779,W2127844126
W2114121779,W2129447992
W2114121779,W2130147724
W2114121779,W2132312022
W2114121779,W2132670218
W2114121779,W2132894148
W2114121779,W2133100699
W2114121779,W2133275382
W2114121779,W2133849899
W2114121779,W2136396421
W2114121779,W2138115729
W2114121779,W2138906212
W2114121779,W2140250041
W2114121779,W2143042489
W2114121779,W2144024103
W2114121779,W2144073363
W2114121779,W2145730767
W2114121779,W2145775250
W2114121779,W2146300202
W2114121779,W2147305765
W2114121779,W2147481260
W2114121779,W2148614997
W2114121779,W2148792654
W2114121779,W2150132553
W2114121779,W2150485654
W2114121779,W2152254020
W2114121779,W2152599926
W2114121779,W2153865213
W2114121779,W2154338003
W2114121779,W2155042374
W2114121779,W2155142440
W2114121779,W2158041600
W2114121779,W2160413527
W2114121779,W2161302731
W2114121779,W2161505451
W2114121779,W2162730167
W2114121779,W2163668399
W2114121779,W2165615133
W2114121779,W2167720864
W2114121779,W2168761049
W2114121779,W2169910792
W2114121779,W2293190867
W2114121779,W2316537541
W2114121779,W2424514403
W2114121779,W2433585929
W2114121779,W2476232484
W2114121779,W255216862
W2114121779,W2563398606
W2114121779,W2605543710
W2114121779,W3019551511
W2114121779,W3036383388
W2114121779,W3104971782
W2114121779,W3176826459
W2114121779,W37667216
W2114121779,W4299429830
W2114121779,W62415258
W2114121779,W6771511
W2114121779,W71201577
W2114479482,W142057051
W2114479482,W1499839459
W2114479482,W1555594295
W2114479482,W1588699551
W2114479482,W1614418002
W2114479482,W1975682877
W2114479482,W1976388105
W2114479482,W1976402566
W2114479482,W1979000817
W2114479482,W1980724410
W2114479482,W1986472175
W2114479482,W1991361199
W2114479482,W1995649972
W2114479482,W1997027149
W2114479482,W1998104411
W2114479482,W2002260612
W2114479482,W2004996944
W2114479482,W2008272543
W2114479482,W2022087513
W2114479482,W2023926246
W2114479482,W2025295549
W2114479482,W2025728678
W2114479482,W2027819912
W2114479482,W2032146992
W2114479482,W2038407723
W2114479482,W2044806915
W2114479482,W2046548175
W2114479482,W2047616288
W2114479482,W2047834678
W2114479482,W2048144760
W2114479482,W2065291416
W2114479482,W2069444379
W2114479482,W2070460275
W2114479482,W2072261999
W2114479482,W2075276351
W2114479482,W2078026527
W2114479482,W2079202551
W2114479482,W2079277602
W2114479482,W2098895904
W2114479482,W2099059136
W2114479482,W2099676019
W2114479482,W2100741386
W2114479482,W2101150652
W2114479482,W2102866771
W2114479482,W2103454939
W2114479482,W2106974748
W2114479482,W2114877023
W2114479482,W2115562224
W2114479482,W2116153809
W2114479482,W2121528650
W2114479482,W2122776663
W2114479482,W2128495200
W2114479482,W2131107422
W2114479482,W2132299333
W2114479482,W2138728129
W2114479482,W2141330748
W2114479482,W2141875524
